time(sec), throughput(req/sec), avg_lat(ms), min_lat(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms), 90th_lat(ms), 95th_lat(ms), 99th_lat(ms), max_lat(ms), tp (req/s) scaled,,time(sec), throughput(req/sec), avg_lat(ms)
2370,862.2,1018.171,997.166,1016.039,1016.682,1017.323,1024.48,1026.438,1099.421,1118.382,0.001,,,,
2375,142.4,1441.259,999.66,1016.131,1016.819,1017.359,1025.847,1035.281,19888.135,19889.512,0.001,,,,
2380,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2385,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2390,55.2,1019.766,1000,1015.928,1016.846,1023.988,1026.289,1074.873,1075.491,1076.178,0.001,,,,
2395,777,1087.589,999.46,1015.988,1016.608,1017.178,1018.171,1025.258,1116.685,18263.031,0.001,,,,
2400,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2405,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2410,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2415,540.2,1021.177,999.395,1015.831,1016.501,1017.123,1022.02,1057.491,1222.51,1333.863,0.001,,,,
2420,510,1072.764,997.697,1015.933,1016.503,1017.156,1020.728,1032.698,1093.229,9759.164,0.001,,,,
2425,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2430,98.2,1117.119,999.83,1020.278,1023.507,1122.493,1205.024,1402.739,2409.983,2410.341,0.001,,,,
2435,259.8,1058.479,999.595,1019.267,1020.523,1030.777,1129.624,1267.677,1526.513,1590.578,0.001,,,,
2440,137,1115.563,999.489,1018.675,1019.935,1052.027,1102.468,1218.719,4337.813,4343.961,0.001,,,,
2445,225.2,1071.178,999.37,1018.499,1019.328,1020.465,1053.856,1102.455,3814.967,3851.605,0.001,,,,
2450,455.8,1036.765,999.304,1017.991,1018.998,1020.369,1061.785,1102.676,1531.004,1684.051,0.001,,,,
2455,417.8,1035.133,999.714,1017.444,1018.358,1019.482,1069.657,1112.292,1469.199,1529.373,0.001,,,,
2460,409.8,1167.243,996.788,1017.174,1017.918,1018.75,1035.601,1093.029,2091.603,18434.235,0.001,,,,
2465,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2470,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2475,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2480,278,1053.568,999.321,1016.831,1017.594,1018.417,1033.327,1076.025,3677.781,3713.579,0.001,,,,
2485,314.4,1039.052,999.495,1016.851,1017.655,1025.837,1084.455,1170.036,1600.398,1626.709,0.001,,,,
2490,318.2,1098.496,999.391,1016.659,1017.314,1018.138,1025.842,1050.621,8936.745,8938.901,0.001,,,,
2495,3.2,1185.901,1126.447,1126.504,1218.862,1218.987,1228.336,1228.572,1228.572,1228.572,0.001,,,,
2500,609.2,1025.481,999.106,1016.753,1017.494,1018.352,1050.331,1075.558,1124.841,1528.617,0.001,,,,
2505,524.6,1030.058,999.55,1016.664,1017.453,1018.585,1050.912,1091.787,1514.028,1666.055,0.001,,,,
2510,617.8,1025.502,999.113,1016.471,1017.232,1018.033,1027.335,1075.746,1168.276,1694.858,0.001,,,,
2515,401.6,1170.482,999.523,1016.435,1017.116,1017.937,1026.946,1083.386,2450.438,18384.871,0.001,,,,
2520,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2525,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2530,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2535,411.4,1027.23,999.306,1016.537,1017.244,1018.183,1050.727,1092.093,1192.266,1351.457,0.001,,,,
2540,407,1039.73,997.986,1016.542,1017.226,1017.984,1026.494,1076.2,1710.038,2809.815,0.001,,,,
2545,430,1147.097,999.363,1016.488,1017.198,1018.43,1050.902,1108.075,1209.111,17507.65,0.001,,,,
2550,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2555,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2560,3.6,1128.325,1037.515,1125.742,1125.834,1158.255,1159.04,1160.122,1160.122,1160.122,0.001,,,,
2565,428.6,1141.262,996.723,1016.424,1017.125,1017.859,1025.726,1051.338,1141.222,17323.659,0.001,,,,
2570,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2575,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2580,27.2,1118.603,999.933,1091.6,1125.159,1159.122,1175.938,1258.648,1260.363,1301,0.001,,,,
2585,219.4,1076.309,999.513,1016.439,1017.16,1017.985,1066.997,1783.545,2432.814,2483.62,0.001,,,,
2590,18.8,1861.762,1000.585,1809.525,1926.448,2058.754,2092.529,2092.947,2092.993,2092.993,0.001,,,,
2595,16.8,1911.568,1000.246,1867.42,1959.463,2000.748,2174.261,2174.645,2175.967,2175.967,0.001,,,,
2600,181.6,1203.614,999.768,1016.34,1017.046,1017.811,1026.138,1067.605,11366.151,11374.834,0.001,,,,
2605,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2610,326,1031.478,999.804,1016.407,1017.115,1018.542,1062.107,1142.426,1242.611,1252.239,0.001,,,,
2615,145,1192.889,998.323,1016.167,1016.977,1017.705,1031.576,1183.996,8608.349,8641.903,0.001,,,,
2620,137,1029.195,999.516,1016.293,1017.388,1024.972,1075.944,1116.762,1118.131,1125.596,0.001,,,,
2625,702.8,1022.24,999.185,1016.26,1016.98,1017.643,1025.907,1058.219,1124.902,1544.064,0.001,,,,
2630,671.6,1096.337,999.35,1016.264,1017.013,1017.77,1025.971,1050.442,1141.881,17108.001,0.001,,,,
2635,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2640,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2645,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2650,20,1764.721,1000.556,1617.265,1866.688,2057.848,2201.835,2216.21,2216.721,2216.721,0.001,,,,
2655,373,1222.095,999.533,1016.505,1017.247,1018.046,1025.624,1027.331,1084.731,24925.179,0.001,,,,
2660,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2665,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2670,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2675,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2680,573.6,1041.991,999.544,1016.118,1016.73,1017.471,1024.975,1050.711,1158.252,5104.432,0.001,,,,
2685,44.8,1099.027,999.474,1016.149,1082.694,1183.71,1238.087,1241.493,1325.782,1325.794,0.001,,,,
2690,654.6,1024.077,996.227,1016.106,1016.814,1017.511,1025.657,1062.754,1259.689,1318.013,0.001,,,,
2695,857.8,1018.42,999.008,1016.062,1016.744,1017.382,1023.895,1029.521,1091.834,1268.214,0.001,,,,
2700,862.6,1017.987,999.56,1016.127,1016.847,1017.506,1025.045,1032.7,1084.263,1118.21,0.001,,,,
2705,895.2,1017.451,995.096,1016.145,1016.726,1017.346,1019.48,1025.689,1084.124,1109.953,0.001,,,,
2710,883.2,1017.721,995.57,1015.978,1016.738,1017.319,1024.124,1026.109,1083.414,1093.06,0.001,,,,
2715,871.8,1017.961,999.175,1016.093,1016.72,1017.381,1024.646,1031.529,1083.783,1100.599,0.001,,,,
2720,863,1018.151,988.748,1016.076,1016.686,1017.3,1024.149,1026.544,1092.025,1124.623,0.001,,,,
2725,873.8,1017.92,996.88,1016.008,1016.672,1017.324,1024.314,1026.162,1091.139,1109.489,0.001,,,,
2730,839.6,1018.625,992.854,1016.038,1016.713,1017.309,1022.36,1025.915,1092.377,1405.118,0.001,,,,
2735,876.6,1017.862,999.257,1016.145,1016.735,1017.418,1022.816,1026.522,1082.218,1111.826,0.001,,,,
2740,892.2,1017.545,998.82,1016.118,1016.708,1017.363,1022.164,1026.029,1083.702,1101.306,0.001,,,,
2745,886,1017.704,995.732,1016.04,1016.713,1017.353,1023.9,1025.938,1084.222,1125.475,0.001,,,,
2750,854.8,1018.345,998.332,1016.144,1016.791,1017.419,1024.887,1030.711,1092.702,1141.849,0.001,,,,
2755,834.4,1018.801,998.321,1016.239,1016.92,1017.599,1024.981,1033.991,1100.27,1135.142,0.001,,,,
2760,844.2,1018.499,997.316,1016.22,1016.931,1017.709,1024.744,1032.311,1092.198,1125.862,0.001,,,,
2765,890,1017.531,996.365,1015.957,1016.566,1017.113,1022.162,1025.779,1083.724,1108.177,0.001,,,,
2770,899.2,1017.393,999.388,1015.947,1016.574,1017.125,1021.19,1025.727,1083.565,1109.502,0.001,,,,
2775,883.8,1017.73,999.152,1015.971,1016.614,1017.125,1018.097,1025.762,1083.891,1101.629,0.001,,,,
2780,913.8,1017.084,999.029,1015.964,1016.551,1017.121,1017.78,1025.129,1075.558,1108.579,0.001,,,,
2785,862.4,1018.208,998.126,1015.99,1016.622,1017.216,1019.911,1025.524,1117.567,1150.682,0.001,,,,
2790,888.6,1017.612,986.626,1016.022,1016.594,1017.137,1018.208,1025.546,1082.603,1584.505,0.001,,,,
2795,868,1018.054,998.982,1016.027,1016.645,1017.157,1022.889,1025.841,1100.282,1112.674,0.001,,,,
2800,881.8,1017.737,999.268,1015.969,1016.606,1017.181,1023.65,1026.056,1083.732,1108.73,0.001,,,,
2805,908.4,1017.23,994.442,1015.94,1016.534,1017.125,1020.275,1025.918,1082.083,1133.117,0.001,,,,
2810,888.6,1017.6,998.881,1015.982,1016.546,1017.167,1019.192,1025.796,1083.071,1099.716,0.001,,,,
2815,885.2,1017.663,999.165,1016.006,1016.578,1017.174,1021.648,1025.637,1090.642,1108.699,0.001,,,,
2820,695.2,1105.589,999.16,1015.909,1016.503,1017.073,1020.756,1025.623,1116.487,20222.689,0.001,,,,
2825,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2830,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2835,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2840,295.8,1021.1,998.964,1015.978,1016.595,1017.261,1025.787,1050.479,1157.189,1159.234,0.001,,,,
2845,656.4,1103.194,997.063,1015.988,1016.639,1017.126,1018.567,1025.574,1075.362,18747.856,0.001,,,,
2850,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2855,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2860,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2865,62.6,1711.474,999.45,1021.915,1024.892,1114.718,1181.457,13908.902,13939.378,13939.806,0.001,,,,
2870,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2875,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2880,157,1146.817,999.737,1020.446,1028.493,1112.549,1187.15,1265.619,4703.311,4729.723,0.001,,,,
2885,97.2,1096.684,999.253,1019.503,1020.61,1026.208,1072.736,1147.65,3048.661,3049.022,0.001,,,,
2890,220.6,1068.16,999.331,1018.64,1019.952,1021.567,1103.764,1145.5,3061.636,3178.316,0.001,,,,
2895,407.4,1041.745,999.373,1018.242,1019.335,1021.025,1069.165,1135.899,1570.833,1637.563,0.001,,,,
2900,336.6,1073.587,999.411,1017.637,1018.554,1019.869,1069.162,1093.433,1525.056,5685.696,0.001,,,,
2905,178,1304.824,999.505,1017.39,1018.415,1019.66,1029.448,1084.263,16760.63,16836.874,0.001,,,,
2910,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2915,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2920,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2925,204,1279.549,999.706,1017.279,1018.23,1019.158,1028.389,1093.308,17290.372,17409.68,0.001,,,,
2930,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2935,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2940,245.8,1239.236,999.047,1016.951,1017.651,1018.47,1027.734,1076.297,17661.284,17723.832,0.001,,,,
2945,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2950,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2955,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2960,270.4,1042.425,999.462,1016.874,1017.605,1018.407,1026.263,1092.233,2653.266,2772.493,0.001,,,,
2965,275,1112.259,999.513,1016.881,1017.713,1018.435,1028.128,1059.284,8897.9,8991.699,0.001,,,,
2970,7,1108.959,1002.204,1084.285,1110.29,1143.022,1177.052,1178.243,1178.252,1178.252,0.001,,,,
2975,280.6,1058.334,999.497,1016.863,1017.594,1018.604,1058.667,1092.023,4006.537,4050.268,0.001,,,,
2980,336.4,1069.56,993.627,1016.598,1017.397,1018.207,1049.919,1101.582,1222.602,5793.723,0.001,,,,
2985,358,1113.921,996.361,1016.57,1017.309,1018.018,1025.793,1050.852,1110.479,11667.946,0.001,,,,
2990,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2995,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3000,392.4,1106.996,999.165,1016.501,1017.195,1017.911,1025.259,1050.772,1117.542,11841.869,0.001,,,,
3005,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3010,220.8,1021.055,996.505,1016.429,1017.147,1017.854,1026.492,1066.581,1126.334,1135.711,0.001,,,,
3015,217.2,1335.215,999.284,1016.496,1017.087,1017.898,1025.475,1051.371,22498.606,22510.833,0.001,,,,
3020,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3025,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3030,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3035,83.6,1084.726,999.789,1042.396,1083.408,1108.725,1125.682,1168.227,1251.83,2111.72,0.001,,,,
3040,724.8,1021.683,999.224,1016.307,1017.021,1017.755,1025.744,1053.486,1117.461,1530.346,0.001,,,,
3045,727,1021.568,999.089,1016.125,1016.845,1017.437,1025.164,1050.945,1109.727,1517.538,0.001,,,,
3050,21,2960.252,1000.554,1015.914,1017.069,1024.282,13770.544,13794.361,13795.943,13795.984,0,,,,
3055,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3060,302.4,1022.075,999.288,1016.085,1016.749,1017.448,1025.842,1083.248,1126.049,1209.532,0.001,,,,
3065,316.4,1202.896,999.67,1016.065,1016.777,1017.353,1021.606,1025.78,18950.296,19827.162,0.001,,,,
3070,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3075,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3080,1.6,2148.152,1001.336,2382.648,2382.845,2383.771,2383.866,2383.866,2383.866,2383.866,0,,,,
3085,132.2,1104.336,999.258,1016.352,1017.161,1023.827,1258.328,1873.986,2033.446,2208.729,0.001,,,,
3090,502.4,1125.542,999.444,1016.102,1016.826,1017.48,1025.106,1049.534,1159.585,17857.147,0.001,,,,
3095,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3100,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3105,7.2,1301.094,1000.399,1091.664,1291.958,1541.022,1541.791,1541.814,1542.179,1542.179,0.001,,,,
3110,734.8,1094.265,999.189,1016.029,1016.694,1017.331,1023.62,1026.25,1099.886,18688.033,0.001,,,,
3115,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3120,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3125,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3130,230,1038.673,999.61,1016.287,1017.033,1024.93,1141.369,1191.594,1266.195,1266.661,0.001,,,,
3135,825.4,1018.995,998.935,1016.061,1016.683,1017.318,1022.124,1026.275,1114.576,1226.322,0.001,,,,
3140,871,1018.115,998.032,1016.08,1016.726,1017.285,1019.687,1025.856,1091.358,1149.365,0.001,,,,
3145,895.2,1017.379,999.225,1016.039,1016.696,1017.249,1023.371,1025.615,1091.097,1112.343,0.001,,,,
3150,874.8,1017.893,998.98,1016.049,1016.723,1017.303,1024.429,1026.345,1084.398,1107.997,0.001,,,,
3155,898,1017.413,999.172,1016.013,1016.676,1017.284,1024.385,1026.283,1075.705,1093.56,0.001,,,,
3160,890.8,1017.654,995.56,1016.052,1016.713,1017.317,1024.601,1026.207,1083.314,1125.853,0.001,,,,
3165,876.2,1017.776,999.333,1016.033,1016.679,1017.32,1023.564,1026.073,1083.713,1114.267,0.001,,,,
3170,889.4,1017.619,999.487,1016.049,1016.741,1017.397,1024.539,1026.124,1091.841,1106.39,0.001,,,,
3175,840.2,1018.634,999.317,1016.148,1016.751,1017.564,1025.202,1028.065,1088.041,1200.677,0.001,,,,
3180,845.2,1018.486,995.943,1016.089,1016.732,1017.472,1025.221,1026.52,1091.823,1159.118,0.001,,,,
3185,881.4,1017.803,996.596,1016.105,1016.803,1017.418,1024.927,1026.592,1082.374,1094.136,0.001,,,,
3190,822.6,1019.097,999.207,1016.08,1016.831,1017.49,1025.343,1033.747,1084.886,2023.211,0.001,,,,
3195,679,1023.164,999.369,1016.028,1016.768,1017.499,1025.388,1033.346,1141.702,1765.412,0.001,,,,
3200,849.4,1018.541,999.312,1016.141,1016.85,1017.605,1025.42,1033.058,1090.71,1167.76,0.001,,,,
3205,860,1018.173,999.393,1016.192,1016.898,1017.665,1025.385,1026.637,1083.587,1134.017,0.001,,,,
3210,834.4,1018.793,997.841,1016.101,1016.835,1017.708,1025.572,1033.341,1087.666,1199.672,0.001,,,,
3215,822.4,1019.043,999.276,1016.074,1016.806,1017.618,1025.599,1033.706,1092.613,1112.256,0.001,,,,
3220,796.6,1019.762,999.463,1016.17,1016.906,1017.777,1025.756,1033.889,1099.686,1346.934,0.001,,,,
3225,839.8,1018.872,997.076,1016.115,1016.894,1017.716,1025.538,1030.835,1100.029,1140.625,0.001,,,,
3230,831,1018.902,999.476,1016.116,1016.856,1017.687,1025.573,1033.562,1096.958,1117.179,0.001,,,,
3235,809.6,1019.17,999.223,1016.19,1016.912,1017.797,1025.649,1032.94,1099.193,1109.325,0.001,,,,
3240,52.2,1762.465,999.806,1016.428,1017.075,1017.899,1099.54,13043.857,13144.184,13152.463,0.001,,,,
3245,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3250,390.4,1020.571,999.281,1016.165,1016.892,1017.906,1025.925,1043.476,1132.58,1225.357,0.001,,,,
3255,799.6,1019.625,999.43,1016.148,1016.907,1017.76,1025.907,1035.82,1093.115,1176.069,0.001,,,,
3260,808.6,1019.411,999.074,1016.152,1016.917,1018.249,1025.886,1035.758,1076.165,1151.758,0.001,,,,
3265,832.8,1018.881,995.681,1016.163,1016.961,1018.032,1025.851,1033.498,1084.089,1100.92,0.001,,,,
3270,803.6,1019.53,999.407,1016.181,1016.956,1022.101,1026.028,1035.268,1091.917,1101.772,0.001,,,,
3275,764.4,1020.704,999.353,1016.149,1017.006,1022.354,1025.99,1048.818,1099.884,1312.767,0.001,,,,
3280,749.8,1020.858,996.251,1016.171,1016.975,1021.542,1025.988,1066.254,1109.808,1126.676,0.001,,,,
3285,700.8,1022.487,999.379,1016.09,1016.95,1020.559,1025.821,1033.929,1117.677,1745.978,0.001,,,,
3290,779.8,1020.12,999.169,1016.207,1016.968,1024.641,1026.128,1041.717,1083.715,1101.471,0.001,,,,
3295,248.2,1162.732,997.233,1016.205,1017.112,1024.952,1026.242,1054.472,12071.775,12122.135,0.001,,,,
3300,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3305,337.2,1021.908,999.525,1016.253,1017.035,1024.599,1026.169,1067.651,1108.023,1142.596,0.001,,,,
3310,222,1316.911,999.234,1016.334,1017.065,1024.182,1026.469,1083.366,21517.28,21601.132,0.001,,,,
3315,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3320,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3325,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3330,450.2,1020.869,998.929,1016.011,1016.82,1017.734,1025.906,1050.676,1125.272,1150.357,0.001,,,,
3335,262.4,1137.534,995.893,1016.137,1016.81,1017.623,1025.253,1026.462,10868.184,10944.174,0.001,,,,
3340,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3345,43.8,1757.497,1000.339,1024.725,1028.945,1071.661,1185.874,10725.779,10756.373,10769.038,0.001,,,,
3350,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3355,58.4,1618.513,999.613,1021.404,1024.222,1082.885,1226.813,11319.345,11367.588,11367.609,0.001,,,,
3360,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3365,61.4,1461.661,999.73,1022.326,1024.491,1088.085,1203.624,8977.478,9006.319,9013.183,0.001,,,,
3370,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3375,68.8,1646.163,999.488,1020.831,1024.013,1063.38,1091.077,1256.309,14027.44,14036.821,0.001,,,,
3380,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3385,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3390,85.6,1320.958,999.619,1019.066,1021.952,1054.182,1110.621,1246.557,8559.587,8559.653,0.001,,,,
3395,78.4,1026.767,999.969,1019.69,1020.85,1028.332,1037.99,1067.911,1155.571,1166.68,0.001,,,,
3400,13.4,2611.575,999.333,1019.733,1020.868,1041.473,7701.033,7702.068,7702.572,7702.572,0,,,,
3405,100.6,1310.308,999.747,1019.187,1020.384,1026.652,1097.059,1162.402,9770.913,9831.101,0.001,,,,
3410,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3415,99.4,1327.402,999.621,1020.295,1044.776,1078.194,1094.373,1136.238,9748.046,9749.326,0.001,,,,
3420,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3425,75.8,1520.259,999.939,1019.414,1020.82,1024.671,1108.128,1150.964,12703.807,12707.048,0.001,,,,
3430,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3435,112.2,1026.835,999.773,1017.917,1018.731,1020.26,1060.684,1093.928,1171.408,1171.54,0.001,,,,
3440,44.2,2194.028,999.606,1017.978,1018.995,1020.548,1035.654,17234.745,17259.498,17259.566,0,,,,
3445,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3450,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3455,182.2,1392.626,999.418,1017.551,1018.431,1019.319,1060.108,1110.527,21862.36,21865.819,0.001,,,,
3460,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3465,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3470,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3475,28.4,1132.427,999.872,1075.838,1119.281,1218.487,1266.441,1268.784,1269.093,1270.213,0.001,,,,
3480,358.8,1067.079,999.499,1017.433,1018.315,1019.544,1043.813,1166.403,1561.233,4872.893,0.001,,,,
3485,198,1419.233,999.374,1017.284,1018.222,1019.503,1076.231,1118.975,25207.37,25300.124,0.001,,,,
3490,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3495,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3500,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3505,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3510,78.6,1056.687,999.299,1017.733,1018.753,1092.81,1152.887,1169.41,1252.67,1253.08,0.001,,,,
3515,406.4,1066.791,998.424,1016.973,1017.781,1018.607,1025.965,1050.311,1673.82,6527.668,0.001,,,,
3520,74.4,1062.617,999.652,1017.244,1017.892,1027.573,1175.364,1235.418,1593.769,1594.155,0.001,,,,
3525,211.8,1145.475,998.84,1016.788,1017.47,1018.246,1025.747,1027.209,9417.276,9418.604,0.001,,,,
3530,15,1075.943,1001.965,1067.509,1083.981,1088.077,1100.333,1100.344,1117.788,1117.788,0.001,,,,
3535,274.8,1083.897,999.146,1016.755,1017.448,1018.206,1026.923,1075.675,6316.918,6593.961,0.001,,,,
3540,340.8,1030.446,997.654,1016.535,1017.275,1017.964,1023.517,1026.535,1393.701,2259.256,0.001,,,,
3545,437,1032.205,999.231,1016.454,1017.28,1018.06,1107.996,1141.955,1240.578,1376.497,0.001,,,,
3550,744.6,1021.209,999.149,1016.493,1017.225,1017.921,1025.754,1050.365,1151.465,1271.055,0.001,,,,
