time(sec), throughput(req/sec), avg_lat(ms), min_lat(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms), 90th_lat(ms), 95th_lat(ms), 99th_lat(ms), max_lat(ms), tp (req/s) scaled,,time(sec), throughput(req/sec), avg_lat(ms)
5555,229.8,1115.109,999.838,1016.562,1025.297,1091.995,1185.705,1268.744,1614.09,6704.525,0.001,,,,
5560,1.4,5514.425,1015.963,6019.008,6020.439,6477.672,6619.911,6619.911,6619.911,6619.911,0,,,,
5565,209.8,1074.124,999.645,1016.589,1025.639,1092.469,1193.086,1268.585,1495.748,1814.377,0.001,,,,
5570,222.2,1070.158,999.61,1016.584,1025.674,1085.567,1184.376,1260.007,1444.533,1757.39,0.001,,,,
5575,248.8,1318.188,999.851,1016.613,1024.736,1083.822,1168.291,1250.506,20859.366,21227.311,0.001,,,,
5580,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5585,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5590,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5595,10.2,1083.531,1001.625,1017.046,1041.92,1116.695,1218.063,1301.981,1471.146,1471.146,0.001,,,,
5600,224.8,1070.289,999.977,1016.679,1025.547,1098.115,1168.435,1243.388,1455.213,1888.367,0.001,,,,
5605,243.6,1066.038,999.612,1016.589,1025.012,1084.027,1167.447,1243.666,1419.527,1627.858,0.001,,,,
5610,225.6,1070.392,999.492,1016.616,1025.252,1084.255,1191.528,1275.923,1435.937,1572.146,0.001,,,,
5615,49.2,2459.882,1000.253,1016.655,1025.628,1100.468,1251.239,20947.715,25314.704,26117.559,0,,,,
5620,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5625,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5630,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5635,5,3163.484,1001.115,1865.972,2499.829,4528.182,5799.572,6109.186,6175.011,6175.011,0,,,,
5640,184.4,1072.647,999.687,1016.7,1025.639,1100.925,1183.774,1243.675,1401.905,1641.478,0.001,,,,
5645,215.6,1074.638,998.746,1016.52,1025.547,1091.338,1192.577,1283.536,1526.792,1955.608,0.001,,,,
5650,226,1070.281,1000.08,1016.67,1025.856,1084.918,1185.085,1252.177,1421.604,1766.325,0.001,,,,
5655,102,1609.836,999.712,1016.501,1024.653,1084.128,1200.957,1368.477,18604.721,19020.98,0.001,,,,
5660,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5665,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5670,6,1290.972,1012.945,1112.582,1174.948,1465.511,1807.81,1833.049,2039.803,2039.803,0.001,,,,
5675,189.4,1083.876,999.866,1016.588,1025.606,1100.979,1227.38,1334.704,1570.772,2079.769,0.001,,,,
5680,249,1064.248,999.903,1016.511,1024.845,1083.688,1173.781,1243.393,1366.443,1538.333,0.001,,,,
5685,235.6,1067.89,999.845,1016.543,1024.963,1084.365,1167.585,1267.076,1424.284,1662.111,0.001,,,,
5690,49.4,1842.891,1000.291,1016.474,1024.96,1099.265,1243.491,12860.914,13428.795,13470.63,0.001,,,,
5695,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5700,76.4,1087.685,1000.026,1016.508,1033.451,1117.507,1225.285,1293.89,1594.546,1793.97,0.001,,,,
5705,233.4,1067.445,999.806,1016.473,1025.11,1084.432,1175.97,1243.638,1427.032,1713.248,0.001,,,,
5710,227,1069.581,999.725,1016.658,1025.838,1085.225,1185.086,1258.503,1384.89,1595.402,0.001,,,,
5715,158.2,1419.007,999.478,1016.526,1024.916,1084.025,1175.361,1232.881,35237.47,37382.651,0.001,,,,
5720,119.8,1066.013,1000.539,1016.701,1025.274,1083.189,1167.743,1259.117,1418.111,1735.442,0.001,,,,
5725,119.6,1066.944,999.784,1016.602,1025.367,1084.217,1167.793,1234.244,1469.124,1694.973,0.001,,,,
5730,125.8,1063.779,999.774,1016.535,1025.045,1075.492,1158.943,1243.055,1485.322,1651.367,0.001,,,,
5735,127.8,1062.209,999.955,1016.594,1025.134,1075.265,1159.926,1226.608,1427.225,1553.174,0.001,,,,
5740,108.2,1073.833,1000.121,1016.73,1033.698,1100.356,1175.978,1251.664,1410.018,1759.784,0.001,,,,
5745,110,1073.233,999.87,1016.64,1033.021,1091.666,1167.353,1254.003,1595.373,1752.998,0.001,,,,
5750,201.6,1068.174,999.849,1016.624,1025.37,1084.567,1184.304,1253.761,1409.674,1878.558,0.001,,,,
5755,234.4,1067.928,999.76,1016.614,1025.397,1099.845,1177.299,1234.466,1377.147,1537.028,0.001,,,,
5760,225.8,1070.861,1000.073,1016.633,1025.465,1093.173,1184.745,1268.03,1427.33,1495.569,0.001,,,,
5765,248.4,1063.973,999.993,1016.578,1025.07,1083.542,1168.081,1234.36,1345.329,1982.097,0.001,,,,
5770,227.2,1070.616,999.69,1016.585,1025.676,1084.888,1192.116,1251.311,1435.939,1697.443,0.001,,,,
5775,237.8,1067.064,999.868,1016.526,1024.999,1084.459,1177.345,1251.955,1401.814,1829.418,0.001,,,,
5780,214.2,1240.197,999.9,1016.613,1025.188,1086.491,1183.604,1251.861,12509.747,13469.429,0.001,,,,
5785,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5790,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5795,153.4,1080.836,999.461,1016.651,1026.226,1100.573,1217.842,1301.857,1501.705,2110.037,0.001,,,,
5800,238.8,1066.964,996.13,1016.637,1025.195,1091.529,1175.729,1244.141,1383.865,1570.669,0.001,,,,
5805,253,1063.085,999.728,1016.564,1024.764,1083.766,1167.075,1219.652,1368.53,1595.954,0.001,,,,
5810,246.2,1065.043,999.594,1016.554,1025.086,1097.863,1167.664,1225.204,1343.682,1621.249,0.001,,,,
5815,236.6,1067.183,996.863,1016.614,1025.159,1084.173,1176.28,1267.311,1419.583,1621.422,0.001,,,,
5820,239.4,1067.166,999.66,1016.596,1025.128,1084.184,1176.955,1243.836,1426.56,2007.883,0.001,,,,
5825,223.6,1071.153,999.713,1016.558,1025.28,1084.415,1192.178,1276.03,1421.198,1887.258,0.001,,,,
5830,235,1068.304,999.569,1016.615,1025.312,1082.92,1175.436,1259.178,1535.837,1754.181,0.001,,,,
5835,232,1068.266,999.702,1016.535,1024.956,1083.97,1167.486,1252.771,1501.7,1759.606,0.001,,,,
5840,227.2,1070.573,999.602,1016.529,1025.396,1099.309,1189.996,1259.261,1377.641,1542.711,0.001,,,,
5845,236.8,1067.108,999.895,1016.507,1025.147,1084.188,1184.297,1242.697,1410.376,1678.084,0.001,,,,
5850,232.6,1069.405,999.761,1016.68,1025.525,1091.687,1184.048,1240.924,1427.939,1887.822,0.001,,,,
5855,226.2,1070.231,1000.062,1016.708,1025.491,1091.438,1183.903,1267.713,1404.154,1596.034,0.001,,,,
5860,241.8,1065.677,998.262,1016.58,1024.619,1083.803,1167.68,1234.472,1436.947,1745.385,0.001,,,,
5865,228.8,1070.035,999.766,1016.561,1025.276,1093.12,1185.191,1251.64,1409.049,1779.485,0.001,,,,
5870,229.4,1069.485,999.852,1016.53,1025.262,1084.324,1175.42,1249.104,1468.286,2156.962,0.001,,,,
5875,242.2,1065.492,1000.01,1016.614,1025.057,1083.888,1175.581,1234.851,1393.879,1956.702,0.001,,,,
5880,217.8,1074.218,999.856,1016.647,1025.399,1099.833,1201.057,1276.066,1444.562,1711.987,0.001,,,,
5885,227.8,1069.513,999.73,1016.625,1025.411,1092.073,1183.846,1243.116,1394.563,1931.811,0.001,,,,
5890,243.4,1065.703,999.096,1016.564,1025.042,1084.721,1168.158,1235.135,1418.401,1570.281,0.001,,,,
5895,221.2,1099.406,999.837,1016.681,1025.735,1100.072,1184.088,1267.349,1512.051,30306.078,0.001,,,,
5900,168.8,1286.661,1000.165,1016.557,1024.634,1073.041,1149.686,1242.236,1560.401,29547.51,0.001,,,,
5905,122.8,1064.473,999.629,1016.605,1025.146,1083.144,1149.876,1217.806,1425.287,1760.493,0.001,,,,
5910,40,1757.593,1000.101,1016.663,1033.115,1099.814,1216.979,1568.619,18576.153,18693.44,0.001,,,,
5915,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5920,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5925,46,1071.83,1000.1,1016.801,1041.938,1084.889,1201.299,1243.328,1392.552,1611.731,0.001,,,,
5930,245,1065.014,999.719,1016.496,1024.9,1077.874,1160.491,1234.33,1453.095,2139.503,0.001,,,,
5935,234,1069.108,999.781,1016.552,1025.26,1083.873,1174.985,1251.395,1519.163,2064.857,0.001,,,,
5940,221.4,1071.989,999.782,1016.617,1025.497,1091.415,1176.417,1275.196,1456.459,1844.734,0.001,,,,
5945,238.4,1066.487,999.675,1016.541,1025.008,1083.516,1184.165,1250.437,1370.036,1770.355,0.001,,,,
5950,192.6,1085.353,999.904,1016.667,1025.436,1083.604,1209.169,1313.418,1967.423,3142.609,0.001,,,,
5955,127.8,1121.49,1000.198,1016.754,1049.813,1133.396,1300.504,1522.898,2196.72,3127.914,0.001,,,,
5960,156.8,1102.903,999.61,1016.649,1041.45,1117.621,1242.392,1435.268,1793.14,2397.659,0.001,,,,
5965,180.8,1088.488,999.376,1016.528,1032.644,1101.558,1218.564,1341.201,1821.238,2195.878,0.001,,,,
5970,174,1092.141,999.758,1016.699,1026.344,1109.333,1250.327,1393.461,1753.671,1990.794,0.001,,,,
5975,181.6,1086.861,999.953,1016.655,1032.871,1100.696,1221.766,1359.346,1602.336,1887.446,0.001,,,,
5980,159.6,1100.596,999.672,1016.723,1034.005,1125.226,1258.344,1385.176,1806.609,2428.316,0.001,,,,
5985,193.4,1090.071,999.845,1016.72,1025.655,1101.422,1217.473,1335.184,1792.575,2644.757,0.001,,,,
5990,78.8,1197.646,1000.072,1017.258,1084.121,1183.035,1525.286,1967.647,2701.883,4489.972,0.001,,,,
5995,122.6,1121.381,999.963,1016.835,1050.873,1141.296,1301.759,1468.191,2052.211,2443.41,0.001,,,,
6000,167.6,1094.918,999.936,1016.642,1034.008,1124.987,1243.082,1360.538,1650.824,2220.203,0.001,,,,
6005,148.8,1109.11,999.937,1016.777,1049.829,1135.996,1292.774,1408.991,1827.723,2119.242,0.001,,,,
6010,197.6,1079.449,1000.162,1016.763,1033.089,1101.121,1208.621,1300.083,1492.734,1880.806,0.001,,,,
6015,187.2,1088.416,999.756,1016.693,1026.032,1101.441,1226.447,1342.028,1725.823,2149.263,0.001,,,,
6020,199.8,1078.03,999.694,1016.811,1026.272,1100.659,1218.094,1292.419,1485.236,1672.952,0.001,,,,
6025,201.4,1078.579,999.947,1016.811,1034.11,1100.637,1208.748,1304.349,1476.504,1762.604,0.001,,,,
6030,214,1075.534,996.728,1016.723,1025.472,1093.387,1210.17,1294.429,1479.65,1728.777,0.001,,,,
6035,191.2,1083.266,999.614,1016.77,1033.258,1116.859,1218.458,1310.318,1519.018,2067.018,0.001,,,,
6040,176,1090.725,999.831,1016.767,1042.661,1117.784,1226.595,1328.301,1595.096,1772.395,0.001,,,,
6045,195.2,1081.813,999.795,1016.818,1033.247,1101.685,1211.607,1310.144,1538.545,2202.977,0.001,,,,
6050,200.6,1078.966,1000.041,1016.856,1026.114,1100.37,1202.648,1300.561,1491.681,1701.15,0.001,,,,
6055,110.2,1147.769,1000.148,1017.134,1051.67,1159.168,1418.105,1609.905,2193,2878.847,0.001,,,,
6060,115.8,1141.324,1000.131,1016.986,1050.317,1142.921,1392.5,1700.207,2234.43,2602.363,0.001,,,,
6065,141.6,1110.119,999.592,1016.651,1033.673,1125.648,1267.063,1417.31,2095.567,2904.975,0.001,,,,
6070,216.4,1075.487,999.733,1016.741,1025.777,1099.395,1194.147,1285.31,1555.944,1910.171,0.001,,,,
6075,177.8,1085.754,1000.173,1016.919,1026.533,1100.525,1218.377,1341.839,1601.826,1995.558,0.001,,,,
6080,200.8,1080.525,999.624,1016.869,1025.864,1100.565,1225.895,1312.967,1503.649,1689.162,0.001,,,,
6085,209,1076.658,995.371,1016.93,1026.184,1092.701,1211.194,1284.909,1452.917,1842.247,0.001,,,,
6090,202.4,1078.276,999.703,1016.925,1033.867,1100.349,1208.446,1282.629,1447.135,1781.588,0.001,,,,
6095,216,1074.53,999.899,1016.948,1025.835,1092.182,1192.313,1276.538,1530.185,1833.404,0.001,,,,
6100,220.2,1071.757,1000.085,1016.811,1025.564,1085.057,1184.248,1276.351,1479.419,2016.057,0.001,,,,
6105,181.6,1088.95,999.915,1016.85,1031.951,1101.912,1226.786,1359.564,1645.275,1996.09,0.001,,,,
6110,180.2,1088.382,999.844,1017.009,1033.807,1101.105,1217.572,1311.442,1667.316,2131.069,0.001,,,,
6115,177.4,1089.316,999.921,1017.324,1034.123,1108.391,1210.231,1310.682,1733.921,2113.967,0.001,,,,
6120,190.2,1084.07,999.89,1017.015,1026.174,1101.027,1210.513,1360.086,1526.769,2097.793,0.001,,,,
6125,193.8,1082.459,1000.19,1017.075,1041.106,1101.19,1210.131,1302.167,1505.4,1855.271,0.001,,,,
6130,214.2,1075.738,999.798,1016.932,1025.942,1108.389,1201.221,1269.064,1403.684,1728.84,0.001,,,,
6135,191.2,1084.349,999.841,1017.045,1033.769,1100.148,1225.599,1327.732,1512.869,2239.933,0.001,,,,
6140,189,1082.885,999.853,1017.149,1034.265,1100.271,1200.822,1311.756,1608.737,1895.763,0.001,,,,
6145,194.4,1082.024,999.785,1017.108,1033.392,1100.743,1224.988,1327.165,1571.914,2357.892,0.001,,,,
6150,207.4,1077.111,999.859,1017.176,1033.75,1100.694,1193.145,1260.962,1462.406,1757.161,0.001,,,,
6155,223.6,1071.202,999.839,1017.207,1026.119,1092.348,1184.661,1251.591,1388.261,1570.045,0.001,,,,
6160,201.6,1079.148,1000.439,1017.202,1033.55,1101.007,1194.422,1260.042,1488.028,1979.32,0.001,,,,
6165,181.6,1087.922,999.707,1017.165,1033.755,1109.595,1218.734,1327.688,1604.177,2069.778,0.001,,,,
6170,217.2,1073.403,999.914,1017.143,1033.079,1084.628,1177.005,1269.858,1495.385,1881.707,0.001,,,,
6175,233.4,1069.974,996.548,1017.162,1025.904,1092.187,1175.882,1252.958,1451.653,1554.076,0.001,,,,
6180,184.2,1084.699,999.874,1017.501,1041.431,1116.745,1218.715,1301.217,1445.469,1748.301,0.001,,,,
6185,221,1072.622,999.853,1017.283,1026.205,1091.734,1185.179,1257.729,1452.941,1696.851,0.001,,,,
6190,198.8,1081.049,999.57,1017.281,1033.088,1101.016,1217.403,1285.603,1518.869,1913.776,0.001,,,,
6195,185,1085.571,999.852,1018.743,1033.988,1100.613,1209.714,1302.015,1702.267,2053.419,0.001,,,,
6200,211.4,1076.128,1000.047,1017.839,1026.08,1092.387,1198.406,1260.904,1500.407,2339.264,0.001,,,,
6205,196.2,1084.487,1000.258,1019.042,1041.518,1100.759,1210.522,1294.543,1629.657,1913.126,0.001,,,,
6210,196.8,1077.794,999.715,1018.077,1033.214,1100.475,1200.197,1281.872,1479.721,1837.819,0.001,,,,
6215,207.2,1076.689,997.479,1020.331,1026.324,1093.968,1184.136,1268.018,1470.163,1858.369,0.001,,,,
6220,195.6,1081.336,998.262,1023.998,1026.192,1093.068,1192.498,1300.958,1626.559,1945.598,0.001,,,,
6225,214.6,1074.906,999.717,1017.423,1026.132,1092.185,1207.927,1284.16,1443.899,1645.749,0.001,,,,
6230,215,1075.676,999.893,1021.75,1033.327,1092.639,1210.585,1274.733,1428.739,1638.005,0.001,,,,
6235,207.8,1075.466,999.786,1019.674,1033.237,1100.721,1185.818,1253.603,1418.458,1770.779,0.001,,,,
6240,195,1081.634,999.894,1018.661,1034.298,1101.359,1200.749,1286.687,1534.792,1969.022,0.001,,,,
6245,223.4,1071.469,999.759,1018.908,1026.161,1084.833,1176.48,1243.177,1470.555,1821.914,0.001,,,,
6250,226,1071,999.978,1023.85,1025.989,1100.234,1177.193,1243.761,1394.684,1544.791,0.001,,,,
6255,172.4,1093.717,999.872,1024.506,1041.864,1102.036,1234.456,1384.221,1669.103,2196.019,0.001,,,,
6260,195.8,1080.048,999.689,1024.372,1034.226,1101.438,1193.944,1269.648,1495.789,2292.063,0.001,,,,
6265,220.4,1073.435,1000.019,1024.46,1033.598,1092.48,1175.738,1260.212,1382.669,1982.719,0.001,,,,
6270,38.2,1604.867,1000.086,1024.435,1042.124,1100.386,1268.748,7486.746,8006.839,8185.54,0.001,,,,
6275,39.4,2212.735,1000.771,1028.127,1061.09,1151.82,1856.855,14457.994,14956.094,14987.44,0,,,,
6280,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6285,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6290,62.6,2166.121,1000.667,1026.525,1051.815,1127.153,1287.98,21907.258,22324.382,22524.665,0,,,,
6295,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6300,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6305,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6310,1.2,1361.042,1157.898,1157.929,1437.403,1491.318,1495.353,1495.353,1495.353,1495.353,0.001,,,,
6315,70.8,1852.061,999.913,1024.802,1035.512,1109.827,1322.781,1567.003,18375.569,18757.802,0.001,,,,
6320,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6325,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6330,24.8,1132.152,1000.411,1026.828,1076.634,1187.51,1345.446,1457.683,1655.583,1664.825,0.001,,,,
6335,73.4,1565.297,1000.153,1027.483,1086.464,1238.6,1636.211,2148.186,10443.177,10699.475,0.001,,,,
6340,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6345,83.6,1077.887,1000.433,1025.038,1035.578,1102.069,1190.809,1287.198,1422.484,1536.518,0.001,,,,
6350,14.6,2387.144,999.663,1026.221,1070.691,1266.639,7116.024,7252.652,7545.892,7545.892,0,,,,
6355,115.2,1260.947,999.871,1024.034,1034.834,1104.641,1219.721,1313.518,8036.822,8202.414,0.001,,,,
6360,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6365,135,1250.618,999.896,1025.534,1044.496,1117.625,1241.971,1411.498,8047.33,8526.163,0.001,,,,
6370,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6375,135.8,1185.785,999.984,1025.719,1044.341,1118.813,1231.38,1333.958,6672.575,7718.103,0.001,,,,
6380,0.8,6617.73,6509.74,6543.498,6679.491,6738.191,6738.191,6738.191,6738.191,6738.191,0,,,,
6385,115.4,1124.58,1000.164,1025.652,1066.507,1163.182,1343.566,1437.558,1716.709,2237.477,0.001,,,,
6390,47.6,2126.101,999.725,1050.806,1110.042,1322.376,1799.438,14628.661,15170.614,15527.758,0,,,,
6395,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6400,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6405,128.4,1076.861,1000.34,1025.07,1035.319,1100.591,1190.37,1266.137,1485.91,1756.973,0.001,,,,
6410,34.4,2197.943,1001.127,1025.375,1058.504,1144.564,1314.254,13183.829,13594.269,13805.608,0,,,,
6415,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6420,76.6,1090.84,999.77,1025.261,1034.134,1103.013,1242.207,1383.611,1570.654,1801.141,0.001,,,,
6425,107.2,1579.894,1000.135,1025.437,1042.504,1103.393,1230.376,1348.894,18209.854,18447.171,0.001,,,,
6430,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6435,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6440,6,1298.226,1002.151,1108.807,1177.283,1374.475,1767.986,2176.317,2445.199,2445.199,0.001,,,,
6445,159.8,1397.041,999.726,1025.298,1034.195,1094.049,1189.727,1283.583,17718.423,18161.569,0.001,,,,
6450,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6455,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6460,2,1819.295,1000.936,1408.778,1777.348,2018.585,2832.689,2832.689,2832.689,2832.689,0.001,,,,
6465,208.2,1206.039,999.742,1024.834,1027.547,1093.186,1178.789,1263.712,7899.473,13714.493,0.001,,,,
6470,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6475,3.4,3608.141,1001.817,1867.047,3682.641,4592.696,6363.051,7543.891,7543.891,7543.891,0,,,,
6480,106.4,1102.407,1000.11,1024.925,1042.8,1117.664,1219.361,1323.303,2295.705,2968.332,0.001,,,,
6485,106.6,1252.981,999.952,1025.253,1033.055,1093.757,1196.499,1335.429,7377.167,7653.109,0.001,,,,
6490,43.4,1159.422,1000.312,1024.563,1027.446,1103.081,1375.149,2239.547,2406.149,2429.259,0.001,,,,
6495,15.6,2058.053,1000.022,1049.426,1151.821,2192.855,5385.637,6061.324,6265.493,6265.493,0,,,,
6500,174.6,1221.007,999.921,1024.894,1026.644,1100.048,1202.621,1304.464,9068.42,9610.572,0.001,,,,
6505,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6510,88.2,1079.532,1000.383,1025.329,1033.662,1101.724,1204.578,1258.593,1579.692,1714.048,0.001,,,,
6515,115,1295.457,999.663,1025.156,1041.521,1101.656,1195.392,1341.204,9228.001,9669.625,0.001,,,,
6520,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6525,187.8,1074.464,999.936,1025.038,1034.641,1102.325,1194.434,1248.409,1359.476,1470.205,0.001,,,,
6530,197.4,1080.906,1000.137,1024.775,1035.022,1101.773,1187.676,1302.398,1459.544,1851.317,0.001,,,,
6535,235.2,1068.257,999.625,1017.214,1026.193,1086.76,1178.181,1252.793,1417.053,1630.44,0.001,,,,
6540,107.2,1498.045,999.975,1016.963,1025.642,1100.167,1194.784,1295.004,15681.547,16093.355,0.001,,,,
6545,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6550,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6555,140.6,1074.504,997.012,1017.006,1025.946,1100.262,1184.105,1271.632,1517.891,1658.713,0.001,,,,
6560,239.2,1068.772,999.412,1016.904,1025.644,1092.613,1177.074,1237.911,1414.741,1910.372,0.001,,,,
6565,232.8,1066.812,999.712,1016.78,1025.494,1084.861,1169.306,1244.302,1429.256,1687.696,0.001,,,,
6570,234.4,1067.733,999.819,1016.739,1025.461,1085.025,1168.59,1245.227,1395.542,1791.957,0.001,,,,
6575,223.6,1071.441,999.552,1016.746,1025.755,1092.248,1182.977,1259.828,1447.233,1910.293,0.001,,,,
6580,221.2,1072.041,999.554,1016.79,1025.901,1094.128,1185.284,1259.877,1386.327,1790.221,0.001,,,,
6585,220.2,1073.58,999.648,1016.588,1025.766,1093.475,1201.46,1261.743,1437.299,1731.063,0.001,,,,
6590,245.6,1064.582,999.696,1016.59,1025.111,1083.387,1167.36,1244.384,1412.733,1623.123,0.001,,,,
6595,239.8,1265.805,999.69,1016.63,1025.329,1084.169,1176.596,1259.914,16112.173,16466.981,0.001,,,,
6600,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6605,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6610,1,1140.036,1066.86,1124.47,1124.472,1158.449,1225.931,1225.931,1225.931,1225.931,0.001,,,,
6615,242.4,1066.388,999.536,1016.751,1025.311,1084.492,1175.832,1234.934,1371.11,1892.296,0.001,,,,
6620,233.8,1068.058,999.797,1016.707,1025.463,1084.634,1182.906,1250.157,1426.264,1596.478,0.001,,,,
6625,237.6,1066.469,999.855,1016.661,1025.135,1084.588,1176.079,1251.204,1433.398,1771.363,0.001,,,,
6630,242,1066.39,1000.055,1016.733,1025.199,1083.415,1167.447,1251.981,1427.666,1613.251,0.001,,,,
6635,237.6,1066.984,995.658,1016.76,1025.409,1085.261,1175.752,1250.85,1377.637,1612.683,0.001,,,,
6640,223.8,1071.147,999.611,1016.707,1025.523,1093.21,1176.163,1269.91,1453.199,1636.809,0.001,,,,
6645,235,1068.31,999.83,1016.678,1025.203,1092.074,1167.841,1251.091,1411.517,1788.226,0.001,,,,
6650,233.6,1068.395,999.713,1016.582,1025.563,1092.108,1169.2,1234.984,1428.683,1629.181,0.001,,,,
6655,240.2,1067.153,999.545,1016.552,1024.929,1090.645,1167.957,1235.205,1374.947,1837.379,0.001,,,,
6660,216.4,1072.965,999.798,1016.613,1025.516,1099.617,1201.669,1260.152,1418.52,1670.872,0.001,,,,
6665,220.6,1072.219,999.639,1016.696,1025.944,1100.027,1185.032,1268.692,1419.525,2070.904,0.001,,,,
6670,223.2,1072.927,999.85,1016.713,1025.554,1099.586,1200.783,1269.387,1425.59,1705.608,0.001,,,,
6675,234.6,1068.585,999.747,1016.618,1025.381,1091.577,1173.994,1250.004,1427.172,2037.691,0.001,,,,
6680,226.2,1068.975,999.918,1016.556,1025.363,1092.441,1168.545,1243.947,1453.886,2604.336,0.001,,,,
6685,235.8,1067.381,999.598,1016.688,1025.576,1091.018,1169.195,1236.224,1404.029,1771.856,0.001,,,,
6690,223.2,1072.609,1000.035,1016.749,1025.719,1093.546,1184.824,1276.26,1420.164,1790.56,0.001,,,,
6695,231,1069.156,999.735,1016.637,1025.283,1084.499,1184.984,1259.018,1403.958,2041.005,0.001,,,,
6700,229.2,1068.627,999.887,1016.802,1025.603,1084.287,1159.758,1242.797,1395.612,2412.856,0.001,,,,
6705,225,1071.418,999.661,1016.737,1025.396,1099.982,1184.456,1267.466,1419.783,1839.875,0.001,,,,
6710,227,1069.805,999.558,1016.662,1025.385,1092.137,1175.777,1259.952,1419.758,1804.852,0.001,,,,
6715,251,1065.343,999.601,1016.637,1024.914,1083.679,1166.499,1275.938,1428.075,1738.803,0.001,,,,
6720,239,1065.547,999.8,1016.639,1025.032,1083.394,1167.728,1236.673,1444.322,2007.731,0.001,,,,
6725,232.6,1068.516,999.605,1016.579,1025.365,1083.255,1184.959,1268.805,1468.523,1846.804,0.001,,,,
6730,237.4,1067.52,999.839,1016.701,1025.02,1083.912,1176.087,1260.143,1477.699,1730.722,0.001,,,,
